carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz C63 S AMG CABRIO| EDITION 1|PERFORMANCE SITZE,74.770 €,25.101 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,2017,06/2017,4,2/3,Euro6,Cabrio / Roadster,1,Unfallfrei
Mercedes-Benz EQV 300 Lang 6-Sitzer MBUX Distronic,74.191 € (Brutto),3.500 km,-1,150 kW (204 PS),Elektro,Automatik,2020,11/2020,6,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz EQV 300 AVANTGARDE LANG MBUX+DISTRONIC+360-GRAD+,72.799 € (Brutto),9.990 km,-1,150 kW (204 PS),Elektro,Automatik,-1,12/2020,7,4/5,-1,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz EQV 300 AVANTGARDE LANG MBUX+DISTRONIC+EASY-PACK,69.799 € (Brutto),9.990 km,-1,150 kW (204 PS),Elektro,Automatik,-1,12/2020,7,4/5,-1,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S 400 d L 4M*AMG*DESIGNO*FIRST*3XTV*PANO*HUD*360,68.500 € (Brutto),118.000 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,-1,09/2018,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz SL 65 AMG Vollaustattung+Distronic NP200 Tausend,69.990 €,41.441 km,5.980 cm³,450 kW (612 PS),Benzin,Automatik,-1,03/2009,2,2/3,Euro4,Cabrio / Roadster,-1,-1
Mercedes-Benz E 63 AMG 4Matic+ Fahrassist Burmester NP 140,74.990 € (Brutto),63.400 km,3.982 cm³,420 kW (571 PS),Benzin,Automatik,-1,09/2018,5,4/5,Euro6d-TEMP,Limousine,2,Unfallfrei
Mercedes-Benz V 250 d long 4x2 Fahrassist.,69.889 € (Brutto),3.000 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,11/2020,6,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",-1,Unfallfrei
Mercedes-Benz S 560 4M AMG Nachtsicht 360° Stdhzg Pano Distr.,69.748 € (Brutto),46.961 km,3.982 cm³,345 kW (469 PS),"Benzin, E10-geeignet",Automatik,-1,09/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz GLC 400 d 4M AMG WideScreen 360° Stdhzg Pano,70.672 € (Brutto),17.714 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz S 350 d 4M Lang AMG FahrAssPaket 23P Pano HuD,69.748 € (Brutto),26.302 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,02/2020,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 300 de T-Modell AMG+MULTIBEAM+AHK+PANO,69.990 € (Brutto),3.464 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,08/2020,-1,4/5,-1,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz CLA AMG 45 S 4M Pano+360+Night+MULTIB+Burm+THERM,71.708 € (Brutto),22.267 km,1.991 cm³,310 kW (421 PS),"Diesel, E10-geeignet",Automatik,2020,02/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz G350 d 7G **OFFROAD* *COMAND* *AHK* *KAMERA* *,72.500 €,24.000 km,2.987 cm³,180 kW (245 PS),Diesel,Automatik,-1,04/2016,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,-1
Mercedes-Benz S 500 4Matic 9-TRONIC,68.000 €,21.500 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,06/2016,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz G 350 d Stdhzg Sportpak Harman COMAND SHD AHK,72.723 € (Brutto),65.202 km,2.987 cm³,180 kW (245 PS),Diesel,Automatik,-1,12/2016,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz S 350 CDi 4Matic Lang AMG +Kamera+Panorama+Head-,69.950 € (Brutto),25.000 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,-1,-1
Mercedes-Benz E 63 AMG S 4Matic + Night Paket Voll,70.690 € (Brutto),52.276 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,-1,11/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes-Benz G Klasse G 280 CDI Edition P...,69.900 €,89.950 km,-1,135 kW (184 PS),Diesel,Automatik,-1,11/2009,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz AMG C 63 S Cabriolet Sitzklima*Drivers P.,68.899 € (Brutto),41.990 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,-1,12/2018,4,2/3,Euro6d-TEMP,Cabrio / Roadster,1,Unfallfrei
Mercedes-Benz CLA 45 S 4M -22% Night/DISTR/Head-up/AHK/MULTIB,70.900 € (Brutto),6.020 km,1.991 cm³,310 kW (421 PS),"Benzin, E10-geeignet",Automatik,2020,02/2020,5,4/5,Euro6d-TEMP,"Limousine, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz GLS 350 d 4Matic, AMG-LINE, PANORAM, OFF-ROAD-PA",69.499 € (Brutto),19.680 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,11/2019,7,4/5,Euro6,SUV / Geländewagen / Pickup,-1,Unfallfrei
Mercedes-Benz E 300 de T mopf/AMG Line Ext./Pano/LED/AHK Xenon,68.790 € (Brutto),9.500 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,2020,07/2020,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz V 300 4Matic Avantgarde Edition 9GT+MBUX+AHK+STH,72.826 € (Brutto),12.700 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,07/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de T AMG+Burmester+Distronic+Pano.-Dach,71.800 € (Brutto),1.687 km,1.950 cm³,143 kW (194 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,11/2020,5,4/5,-1,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz C 63 S AMG T Com LED Pano Perf Abgas Carbon Burm,69.979 € (Brutto),39.973 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Kombi, Jahreswagen",1,Unfallfrei
Mercedes-Benz Mercedes Gullwing 300 SL Recreation 300SLR,69.000 €,800 km,-1,-1,Benzin,Schaltgetriebe,-1,05/2003,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz GLE 350 d 4MATIC AMG Line Pano.-Dach AHK Autom.,70.782 € (Brutto),6.977 km,2.925 cm³,200 kW (272 PS),Diesel,Automatik,2019,12/2019,5,4/5,Euro6d,"SUV / Geländewagen / Pickup, Jahreswagen",1,-1
Mercedes-Benz GLC 300 de 4M AMG +NIGHT+BURMESTER+AHK+PANO+MBUX,73.247 € (Brutto),9.999 km,1.950 cm³,143 kW (194 PS),"Diesel, Plug-in-Hybrid",Automatik,-1,09/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 de Cp. 4M AMG Sportpaket Night-Paket,68.720 € (Brutto),5.001 km,1.950 cm³,143 kW (194 PS),Hybrid (Diesel / Elektro),Automatik,-1,12/2020,5,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 350 d 4M AMG Fahrass WideScreen Pano Distr.,71.698 € (Brutto),24.131 km,2.925 cm³,200 kW (272 PS),Diesel,Automatik,-1,03/2020,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
"Mercedes-Benz CLS 53 AMG 4M+ Night,COM,Mulitb,SD,Distr,AHK,Kam",71.788 € (Brutto),37.448 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz A45S AMG Perform EDITION 1 AeroPaket HUD Pano,73.300 €,33.500 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,01/2020,5,4/5,Euro4,Limousine,1,Unfallfrei
Mercedes-Benz G 350d *7G*AMG*SPORT*KAMERA*COMAND*SHZ*H/K*,68.990 € (Brutto),100.000 km,2.987 cm³,180 kW (245 PS),Diesel,Automatik,-1,03/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz C 43 AMG 4M Burmester Comand Fahrassist.,68.410 € (Brutto),8.900 km,2.996 cm³,287 kW (390 PS),Benzin,Automatik,-1,12/2020,5,4/5,-1,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 de 4M AMG Burmester Fahrassist. LED AHK,69.230 € (Brutto),8.900 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,-1,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz G 350d*SPORT-EXCLUSIVPAKET/STHZ/SD/HK/AHK/DISTR,74.890 € (Brutto),71.000 km,2.987 cm³,180 kW (245 PS),Diesel,Automatik,-1,03/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz EQV 300 Lang 6-Sitzer MBUX Distronic,74.191 € (Brutto),3.500 km,-1,150 kW (204 PS),Elektro,Automatik,2020,11/2020,6,4/5,Euro6d-TEMP,"Andere, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 de 4MATIC Coupé Sitzklima+Burmester,68.890 € (Brutto),3.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,-1,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S 63 AMG L 4M *PANORAMA+KEY-GO+BURMESTER+DISTR*,68.950 € (Brutto),117.500 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,04/2014,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz S63 AMG 4MATIC Lang *FOND-ENTER*CHAUFFEUR*NACHT*,69.700 € (Brutto),54.000 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,01/2016,5,4/5,Euro6,Limousine,2,-1
Mercedes-Benz GLC 300 e Coupe 4M AMG Night+MBUX+RüKam+M-LED+20,69.361 € (Brutto),8.000 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 de 4M AMG Burmester Fahrassist. LED AHK,69.230 € (Brutto),8.900 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,-1,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLS 63 AMG 4Matic-22 Zoll-Vollausstattung-Top...,69.599 € (Brutto),93.000 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,01/2017,7,4/5,Euro6,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz GLE 350 d 4M AMG Burmester Fahrassist.,71.691 € (Brutto),4.900 km,2.925 cm³,200 kW (272 PS),Diesel,Automatik,-1,10/2020,5,4/5,Euro6d,"SUV / Geländewagen / Pickup, Jahreswagen",1,Unfallfrei
Mercedes-Benz G350 d **EXCLUSIV**SPORTPAKET**STANDHZG**H&K**,71.800 € (Brutto),69.000 km,2.987 cm³,180 kW (245 PS),Diesel,Automatik,-1,12/2016,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz EQV 300 AVANTGARDE Designe-Paket 360° Distronic,71.038 € (Brutto),5 km,-1,150 kW (204 PS),Elektro,Schaltgetriebe,-1,12/2020,7,4/5,-1,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz SL 63 AMG 2Look Edition Driver´s Package,74.980 €,48.830 km,5.461 cm³,430 kW (585 PS),"Benzin, E10-geeignet",Automatik,-1,07/2014,2,2/3,Euro5,Cabrio / Roadster,2,Unfallfrei
Mercedes-Benz G -Modell Station G 350 d AMG Schiebedach Xenon,71.900 € (Brutto),49.900 km,2.987 cm³,180 kW (245 PS),Diesel,Automatik,-1,01/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,Unfallfrei
"Mercedes-Benz GLE 350 d 4M AMG,Nightp.,PDC,LED,Distronic,360°",71.768 € (Brutto),3.000 km,2.925 cm³,200 kW (272 PS),Diesel,Automatik,-1,10/2020,5,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GT Coupe Rückfahrkamera,71.600 € (Brutto),31.000 km,3.982 cm³,340 kW (462 PS),Benzin,Automatik,-1,11/2016,2,2/3,Euro6,Sportwagen / Coupé,-1,-1
Mercedes-Benz S 400 d 4M lang AMG Multibeam Pano BM FondTV Kam,71.783 € (Brutto),31.900 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,-1,06/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz S 450 Coupé 4matic AMG Line Distronic Pano Sound,73.980 € (Brutto),24.077 km,2.996 cm³,270 kW (367 PS),Benzin,Automatik,-1,10/2018,4,2/3,Euro6d-TEMP,Sportwagen / Coupé,1,-1
Mercedes-Benz V 300 d Marco Polo EDITION COMAND+LED+MARKISE+36,74.899 € (Brutto),6.827 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,05/2020,4,4/5,Euro6d-TEMP,"Van / Minibus, Jahreswagen",1,Unfallfrei
Mercedes-Benz S 450 AMG Sitzklima Chauffeur Fond-tv Burmester,73.949 € (Brutto),23.477 km,2.999 cm³,270 kW (367 PS),Benzin,Automatik,-1,11/2019,-1,4/5,-1,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz GLE 450 4MATIC AMG x2 Panorama AHK Multibeam 21',72.899 € (Brutto),12.678 km,2.999 cm³,270 kW (367 PS),Benzin,Automatik,-1,05/2020,-1,4/5,-1,"SUV / Geländewagen / Pickup, Jahreswagen",1,-1
Mercedes-Benz V 250 d 4MATIC AVANTGARDE EDITION Lang Navi/LED,71.394 € (Brutto),10.750 km,1.950 cm³,140 kW (190 PS),"Diesel, E10-geeignet",Automatik,2020,07/2020,7,4/5,Euro6d-TEMP,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz C 63 S AMG T-Perf Sitze-High-End -Pano/Burm-Voll,74.900 €,6.300 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,-1,12/2019,5,4/5,Euro6c,Kombi,1,Unfallfrei
Mercedes-Benz GLA 45 AMG S 4M AeroP+DriveP+PerfSitze+Pano+Burm,74.900 € (Brutto),5.900 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,09/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Jahreswagen",1,Unfallfrei
Mercedes-Benz AMG 63 FACELIFT UMBAU 2020 MODELL/3D HIGHEND !!!,74.900 €,95.000 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,08/2015,4,2/3,Euro5,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz V 300 d 4M Marco Polo Küche Distr. AHK 2500KG 6d,70.118 € (Brutto),16.659 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,2019,12/2019,4,4/5,Euro6d-TEMP,"Van / Minibus, Jahreswagen",1,Unfallfrei
Mercedes-Benz C 43 AMG 4M T Sitzklima+Burmester+Comand,71.759 € (Brutto),9.037 km,2.996 cm³,287 kW (390 PS),Benzin,Automatik,-1,02/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 300 d Avantgarde+4 Matic+Lang AMG Fahrassist.,69.020 € (Brutto),37.500 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,08/2019,-1,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 300 d Avantgarde+4 Matic+Lang AMG Fahrassist.,69.020 € (Brutto),37.500 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,08/2019,-1,4/5,Euro6d-TEMP,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz C 63 AMG Com LED Pano Perf Sitze Abgas Burmes Wi,70.959 € (Brutto),29.157 km,3.982 cm³,350 kW (476 PS),Benzin,Automatik,-1,06/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d 4M T AMG Sport MOPF Distr AHK Pano Wide,70.969 € (Brutto),3.500 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2020,5,4/5,-1,"Kombi, Jahreswagen",1,Unfallfrei
Mercedes-Benz GLA 45 S MULTIB 360 MBUX AHK SOUND PANO DRIVERSP,70.499 € (Brutto),5.000 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,09/2020,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG C 63 AMG Coupe - schwarz - TOP AUSSTATTUNG,68.900 €,35.000 km,3.982 cm³,350 kW (476 PS),Benzin,Automatik,-1,12/2018,4,2/3,Euro6d-TEMP,Sportwagen / Coupé,-1,Unfallfrei
"Mercedes-Benz Mercedes GLE 350 d 4MATIC, SUV, 01/20, 11....",75.000 €,11.700 km,-1,200 kW (272 PS),Diesel,Automatik,-1,11/2020,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz SL 500 7G-TRONIC,74.800 €,65.000 km,4.663 cm³,320 kW (435 PS),Benzin,Automatik,-1,02/2014,2,2/3,Euro5,Cabrio / Roadster,2,Unfallfrei
"Mercedes-Benz GLE 63 AMG S, B&O,PANO,AHK,ACC,ILS,ALCANTARA HIM",74.900 € (Brutto),38.900 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,11/2017,5,4/5,-1,SUV / Geländewagen / Pickup,-1,Unfallfrei
Mercedes-Benz Mercedes Benz G350D* AMG *W463* GARANTIE 0...,68.990 €,103.000 km,-1,-1,-1,-1,-1,03/2017,-1,-1,-1,Andere,-1,-1
Mercedes-Benz S 350 d L 9G-TRONIC,71.750 €,27.480 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,06/2019,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz AMG GT Sportauspuffanl PanoDach Comand Kamera,72.777 € (Brutto),28.900 km,3.982 cm³,340 kW (462 PS),Benzin,Automatik,-1,09/2016,2,2/3,Euro6,Sportwagen / Coupé,1,Unfallfrei
"Mercedes-Benz G 63 AMG G 63 AMG, Monitor/Navi/Kamera/Alu 20",74.230 € (Brutto),99.204 km,5.461 cm³,400 kW (544 PS),Benzin,Automatik,-1,06/2014,5,4/5,Euro5,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz SL 63 AMG / deutsches Auto,69.990 €,54.387 km,6.208 cm³,386 kW (525 PS),Benzin,Automatik,-1,05/2008,2,2/3,Euro6,Cabrio / Roadster,-1,Unfallfrei
Mercedes-Benz Mercedes SL300 R107 - Zustand 1,73.000 €,127.212 km,-1,132 kW (179 PS),Benzin,Automatik,-1,11/1987,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz GLE 450 4MATIC Sitzklima+Fahrassist.+Pano.-Dach,69.890 € (Brutto),3.000 km,2.999 cm³,270 kW (367 PS),Benzin,Automatik,-1,10/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,-1
Mercedes-Benz GLE 300 d 4MATIC Sitzklima+Burmester+Fahrassist.,69.890 € (Brutto),3.000 km,1.950 cm³,180 kW (245 PS),Diesel,Automatik,-1,10/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz A45 S AMG EDITION 1 PANO DISTRONIC BURMESTER® 19,68.900 €,11.000 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,02/2020,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz GLC 400 d 4M AMG Night+LED+Pano+AHK+Leder Braun,71.698 € (Brutto),5.925 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,08/2020,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz GLS 500 V8 4MATIC""NIGHT""AMG-LINE""PANO""7-SITZER""",74.499 € (Brutto),48.000 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,06/2017,7,4/5,Euro6,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz V 300 AVANTGARDE EDITION Lang LED~DISTRONIC~360°,69.900 € (Brutto),700 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,10/2019,6,4/5,Euro6d-TEMP,Van / Minibus,1,Unfallfrei
Mercedes-Benz S 63 AMG COUPE PANO CARBON HEAD-UP BURMESTER® 20,68.900 €,105.000 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,11/2014,4,2/3,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz S 350 d L AMG Line Nachtsicht Pano Distron 360°,69.890 € (Brutto),6.851 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,02/2020,5,4/5,-1,"Limousine, Jahreswagen",1,Unfallfrei
"Mercedes-Benz S -Klasse Lim. S 350 d L Distronic,Panorama,Voll",71.000 € (Brutto),9.890 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,09/2019,5,4/5,Euro6,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz GLC 300 e 4M Coupe AMG Line HGSD AHK Multibeam,68.620 € (Brutto),4.900 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,10/2020,5,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 53 4M AMG Night Performance Sitz Burm Widesc,71.708 € (Brutto),8.923 km,2.999 cm³,320 kW (435 PS),"Benzin, E10-geeignet",Automatik,2019,09/2019,5,4/5,Euro6d-TEMP,Limousine,1,-1
Mercedes-Benz V 300 Marco Polo Horizon Edition Allrad AHK 7-Si,72.499 € (Brutto),1.500 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,01/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz Mercedes-Benz G 63 AMG 1.Hand Scheckheft L...,71.499 €,97.000 km,-1,400 kW (544 PS),Benzin,Automatik,-1,07/2014,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz AMG GT Coupe Aero-Pak.Pano.Designo,69.900 €,56.000 km,3.982 cm³,340 kW (462 PS),Benzin,Automatik,-1,12/2015,2,2/3,Euro6,Sportwagen / Coupé,3,Unfallfrei
"Mercedes-Benz G 63 AMG DESIGNO Edition, 1. LACK, VOLL SERVICE",74.990 €,102.148 km,5.461 cm³,400 kW (544 PS),Benzin,Automatik,-1,07/2015,5,4/5,Euro5,SUV / Geländewagen / Pickup,2,-1
Mercedes-Benz E 400 d 4M. T AMG °UVP 122.403€°DESIGNO°CARBON°,70.733 € (Brutto),7.700 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,-1,05/2019,5,4/5,Euro6d-TEMP,Kombi,1,Unfallfrei
Mercedes-Benz S 560 e L Nachtsicht Fondent FirstClass 360°,74.790 € (Brutto),11.856 km,2.996 cm³,270 kW (367 PS),"Hybrid (Benzin/Elektro), E10-geeignet",Automatik,-1,12/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz S 350 d L 4M AMG Line Distr Nachts Pano HUD Burm,68.980 € (Brutto),19.382 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,02/2020,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz SL500 9G **AMG LINE**MAGIC SKY**FACELIFT 2017**,68.400 € (Brutto),38.000 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,09/2016,2,2/3,Euro6c,Cabrio / Roadster,1,-1
Mercedes-Benz GLE 350 d AMG 4Matic Pano DISTRONIC PLUS Kamera,69.300 € (Brutto),5.900 km,2.925 cm³,200 kW (272 PS),Diesel,Automatik,-1,03/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Jahreswagen",1,-1
Mercedes-Benz GLS 350 d 4Matic AMG-LINE*PANORAMA*Anhängerkuppl,70.800 € (Brutto),24.677 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,06/2020,7,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz GLE 63 AMG S Cp. 4M B&O Driversp Perf-Abgas,74.775 € (Brutto),57.842 km,5.461 cm³,430 kW (585 PS),"Benzin, E10-geeignet",Automatik,-1,10/2017,5,4/5,Euro6,Sportwagen / Coupé,1,-1
Mercedes-Benz GLC 63 AMG S 4M designo Driversp Perf-Abgas,74.775 € (Brutto),23.063 km,3.982 cm³,375 kW (510 PS),"Benzin, E10-geeignet",Automatik,-1,11/2018,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz GLE 350 d AMG 4MATIC Burmester+Distronic,74.480 € (Brutto),13.250 km,2.925 cm³,200 kW (272 PS),Diesel,Automatik,-1,05/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Jahreswagen",1,Unfallfrei
Mercedes-Benz AMG GLS 63 4Matic AMG GARANTIE2022 *WENIG KM*,71.099 €,39.700 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,02/2018,7,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz E 300 de T AMG+Burmester+Distronic+Pano.-Dach,71.286 € (Brutto),5.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,11/2020,5,4/5,-1,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 e 4M AMG+Burmester+Distronic+Pano.-Dach,73.338 € (Brutto),5.000 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,11/2020,5,4/5,-1,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz G500 AMG SPORTPAKET*COMAND*PANO*STANDH*H-K7*23-Z,69.900 € (Brutto),112.751 km,3.982 cm³,310 kW (421 PS),Benzin,Automatik,-1,10/2016,5,4/5,Euro6,SUV / Geländewagen / Pickup,3,Unfallfrei
