carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz Mercedes A160 Automatik,550 €,180.000 km,-1,60 kW (82 PS),Benzin,Automatik,-1,03/1999,-1,-1,-1,Andere,-1,-1
Mercedes-Benz A 160 CDI Classic,690 €,176.600 km,1.689 cm³,44 kW (60 PS),Diesel,Schaltgetriebe,-1,07/1999,5,4/5,Euro2,Limousine,2,Unfallfrei
Mercedes-Benz A 170 CDI Classic fun,350 €,188.000 km,1.689 cm³,66 kW (90 PS),Diesel,Schaltgetriebe,-1,08/2000,5,4/5,Euro3,Limousine,-1,Nicht fahrtauglich
Mercedes-Benz A 140 A 140 ELEGANCE,790 €,161.500 km,1.397 cm³,60 kW (82 PS),Benzin,Automatik,-1,07/1999,5,4/5,-1,Van / Minibus,-1,-1
Mercedes-Benz C -Klasse T-Modell C 180 T,660 €,228.999 km,1.799 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,08/1997,4,4/5,Euro2,Kombi,2,-1
Mercedes-Benz A -Klasse A 150 *3. Hand *Klima *Tempomat,990 €,250.000 km,1.498 cm³,70 kW (95 PS),"Benzin, E10-geeignet",Schaltgetriebe,-1,09/2005,5,2/3,Euro4,Limousine,3,Unfallfrei
Mercedes-Benz Mercedes A Klasse Fahrbereit an Schrauber,700 €,160.000 km,-1,84 kW (114 PS),Benzin,Automatik,-1,12/2000,-1,-1,-1,Andere,-1,-1
Mercedes-Benz A 140 Avantgarde,400 €,136.000 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,06/2001,5,4/5,Euro2,Limousine,-1,Nicht fahrtauglich
Mercedes-Benz C Klasse Compressor Automatik bj:2001...,1.000 €,188.000 km,-1,88 kW (120 PS),Benzin,Automatik,-1,05/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz C 180 Sportcoupe,650 €,162.000 km,-1,88 kW (120 PS),Benzin,Schaltgetriebe,-1,12/2001,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz C 200 T CDI *TÜV 10/21*Klima,850 €,361.355 km,2.151 cm³,75 kW (102 PS),Diesel,Schaltgetriebe,-1,10/2000,5,4/5,Euro3,Kombi,-1,-1
Mercedes-Benz Mercedes-Benz C 180 Sportcoupe,650 €,162.000 km,-1,88 kW (120 PS),Benzin,Schaltgetriebe,-1,12/2001,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz C 200 T CDI *TÜV 10/21*Klima,850 €,361.355 km,2.151 cm³,75 kW (102 PS),Diesel,Schaltgetriebe,-1,10/2000,5,4/5,Euro3,Kombi,-1,-1
Mercedes-Benz A -Klasse A 160 Tüv/Au 02.2022,1.000 €,175.000 km,1.595 cm³,75 kW (102 PS),Benzin,Schaltgetriebe,-1,07/1999,5,4/5,Euro4,Limousine,-1,Unfallfrei
Mercedes-Benz Mercedes Benz A170 CDI Lang Panorama DPF,790 €,178.000 km,-1,70 kW (95 PS),Diesel,Schaltgetriebe,-1,06/2001,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Verkauf oder Tausch TÜV bis November 2022,1.000 €,224.000 km,-1,92 kW (125 PS),Benzin,Schaltgetriebe,-1,12/1999,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz -A160,800 €,130.391 km,-1,60 kW (82 PS),Benzin,Schaltgetriebe,-1,05/1998,-1,-1,-1,Kleinwagen,-1,-1
"Mercedes-Benz MB A 160 8 fach, Alu, TÜV 01/2021",666 €,126.393 km,-1,-1,Benzin,Schaltgetriebe,-1,01/1998,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz E 220 E 220 CDI T AVANTGARDE,790 €,410.200 km,2.148 cm³,105 kW (143 PS),Diesel,Schaltgetriebe,-1,03/2001,5,4/5,Euro3,Kombi,3,Unfallfrei
Mercedes-Benz A -Klasse A 140 Lang Klima elekt. Fensterheber,890 €,150.587 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,06/2003,5,4/5,Euro4,Andere,-1,-1
Mercedes-Benz Mercedes A160,600 €,200.000 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,09/1998,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz A 160 Classic fun,400 €,148.994 km,1.598 cm³,75 kW (102 PS),Benzin,Automatik,-1,09/2000,5,4/5,Euro3,Limousine,3,Unfallfrei
Mercedes-Benz Mercedes C 220 CDI,950 €,330.000 km,-1,105 kW (143 PS),Diesel,Schaltgetriebe,-1,11/2002,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes C200 Kompressor Export/ Winterauto,1.000 €,251.000 km,-1,120 kW (163 PS),Benzin,Schaltgetriebe,-1,12/2003,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A -Klasse A 160,990 €,145.000 km,1.595 cm³,75 kW (102 PS),Benzin,Automatik,-1,06/2004,5,4/5,Euro4,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes-Benz A170CDI LANG TÜV GRÜNE PLAKE...,850 €,178.000 km,-1,70 kW (95 PS),Diesel,Automatik,-1,07/2002,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes c220 cod,900 €,255.000 km,-1,105 kW (143 PS),Diesel,Automatik,-1,07/2002,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz E 220 CDI E-Klasse Lim. Diesel (BM 210),990 €,220.000 km,2.148 cm³,105 kW (143 PS),Diesel,Schaltgetriebe,-1,05/2000,5,4/5,Euro2,Limousine,2,-1
Mercedes-Benz Mercedes E-Klasse e220 CDI Avandgarde 1 Ja...,599 €,349.000 km,-1,105 kW (143 PS),Diesel,Automatik,-1,01/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes E200T W124 Bj.1996 grüne Plakette,999 €,360.000 km,-1,100 kW (136 PS),Benzin,Schaltgetriebe,-1,02/1996,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A 170 CDI L Avantgarde,949 €,238.000 km,1.689 cm³,70 kW (95 PS),Diesel,Schaltgetriebe,-1,08/2002,5,4/5,Euro3,Limousine,-1,Unfallfrei
Mercedes-Benz A 170 CDI L Avantgarde,949 €,238.000 km,1.689 cm³,70 kW (95 PS),Diesel,Schaltgetriebe,-1,08/2002,5,4/5,Euro3,Limousine,-1,Unfallfrei
"Mercedes-Benz Mercedes A150 Coupe W169 mit neuem TÜV, ab...",999 €,202.000 km,-1,70 kW (95 PS),Benzin,Schaltgetriebe,-1,05/2005,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes C200 W203 AUTOMATIK!!!,999 €,273.000 km,-1,90 kW (122 PS),Diesel,Automatik,-1,07/2003,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz 210K,1.000 €,208.000 km,-1,110 kW (150 PS),Benzin,Automatik,-1,05/1997,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz E -Klasse T-Modell E 430 T,666 €,512.540 km,4.266 cm³,205 kW (279 PS),Benzin,Automatik,-1,01/1998,5,4/5,-1,Kombi,-1,Unfallfrei
Mercedes-Benz A klasse mercedes diesel TÜV 06.2021,899 €,200.000 km,-1,-1,Diesel,Schaltgetriebe,-1,04/2005,-1,-1,-1,Andere,-1,-1
Mercedes-Benz A 140 Classic,790 €,135.000 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,09/2004,5,4/5,Euro4,Limousine,3,Unfallfrei
Mercedes-Benz Mercedes Benz A-Klasse A190 W168 Facelift,600 €,202.000 km,-1,-1,Benzin,Schaltgetriebe,-1,05/2001,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz A klasse cdi 170,1.000 €,260.000 km,-1,70 kW (95 PS),Diesel,Automatik,-1,01/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes A-Klasse 140 Long Vision,900 €,182.360 km,-1,70 kW (95 PS),Benzin,Schaltgetriebe,-1,01/2002,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes A 160 (Bastlerfahrzeug),750 €,141.000 km,-1,75 kW (102 PS),Benzin,Automatik,-1,09/2003,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes A clas,1.000 €,150.000 km,-1,59 kW (80 PS),Benzin,Automatik,-1,08/1998,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes A160,800 €,311.397 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,06/1999,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz A160 Classic TÜV NEU DEKRA S...,1.000 €,146.200 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,05/1999,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes A140,500 €,134.160 km,-1,-1,Benzin,Schaltgetriebe,-1,10/2000,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz MERCEDES BENZ (LPG-GAS) E-320 4 MATIC,950 €,332.000 km,-1,165 kW (224 PS),Autogas (LPG),Automatik,-1,10/1997,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz A-Klasse,950 €,251.997 km,-1,-1,Diesel,Schaltgetriebe,-1,12/2001,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes-Benz A Klasse 160L,950 €,180.000 km,-1,74 kW (101 PS),Benzin,Schaltgetriebe,-1,12/2003,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz mercedes c200,550 €,252.430 km,-1,120 kW (163 PS),Benzin,Automatik,-1,05/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes E 220 210K,800 €,501.000 km,-1,105 kW (143 PS),Diesel,Automatik,-1,12/2001,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C-Klasse T-Modell C 220 T CDI,999 €,295.000 km,2.148 cm³,105 kW (143 PS),Diesel,Automatik,-1,07/2002,5,4/5,Euro4,Kombi,-1,Unfallfrei
Mercedes-Benz Winterfahrzeug und mehr,950 €,196.826 km,-1,-1,Benzin,Schaltgetriebe,-1,04/2004,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz MERCEDES BENZ A140 Klasse,750 €,203.000 km,-1,60 kW (82 PS),Benzin,Schaltgetriebe,-1,07/1999,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz A160,500 €,170.000 km,-1,-1,Benzin,-1,-1,06/1999,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz C 180 Classic Motorschaden,777 €,185.000 km,-1,105 kW (143 PS),Benzin,Schaltgetriebe,-1,02/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes e270cdi - klima,1.000 €,290.000 km,-1,130 kW (177 PS),Diesel,Schaltgetriebe,-1,09/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A 160 L Avantgarde,950 €,240.000 km,1.598 cm³,75 kW (102 PS),Benzin,Schaltgetriebe,-1,10/2001,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz Mercedes A klasse,890 €,240.000 km,-1,49 kW (67 PS),Diesel,Schaltgetriebe,-1,10/2001,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Vito 110cdi Lkw Zulassung,750 €,273.965 km,-1,75 kW (102 PS),Diesel,Schaltgetriebe,-1,05/1999,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Zu verkaufen ist ein Mercedes E200 mit TÜV,900 €,300.000 km,-1,100 kW (136 PS),Benzin,Schaltgetriebe,-1,05/1998,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz E 220,990 €,144.000 km,2.155 cm³,-1,Diesel,Schaltgetriebe,-1,11/1995,-1,4/5,Euro2,Limousine,2,Unfallfrei
Mercedes-Benz A 170 CDI Classic,1.000 €,260.000 km,1.689 cm³,70 kW (95 PS),Diesel,Automatik,-1,02/2004,5,4/5,Euro3,Limousine,2,Unfallfrei
Mercedes-Benz A 180 A 180 CDI AVANTGARDE,1.000 €,275.200 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,12/2005,5,2/3,Euro4,Limousine,-1,-1
Mercedes-Benz A 160 Elegance,750 €,178.000 km,1.598 cm³,75 kW (102 PS),Benzin,Schaltgetriebe,-1,11/2003,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz A-klasse W168 A160 Bj.04,890 €,202.000 km,-1,71 kW (97 PS),Benzin,Automatik,-1,02/2004,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes A160,1.000 €,145.000 km,-1,79 kW (107 PS),Benzin,Automatik,-1,03/2001,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes-Benz A140 TÜV 06/21,750 €,183.000 km,-1,-1,Benzin,Schaltgetriebe,-1,04/2003,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes benz a 140 a klasse,999 €,220.000 km,-1,60 kW (82 PS),Benzin,Schaltgetriebe,-1,04/2003,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz E270 CDI,890 €,336.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,09/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A klasse mit tüv,999 €,126.000 km,-1,-1,Benzin,-1,-1,02/2002,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes A160,700 €,148.500 km,-1,75 kW (102 PS),Benzin,Automatik,-1,09/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C -Klasse T-Modell C 180 T Kompressor,900 €,232.953 km,1.796 cm³,105 kW (143 PS),Benzin,Schaltgetriebe,-1,10/2005,5,4/5,Euro4,Kombi,2,"Unfallfrei, Nicht fahrtauglich"
Mercedes-Benz Verkaufe Mercedes Benz A 170 CDI TÜV 09/21,679 €,295.000 km,-1,70 kW (95 PS),Diesel,Automatik,-1,01/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz CLK 200,750 €,241.000 km,-1,100 kW (136 PS),Benzin,Schaltgetriebe,-1,12/1999,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes Benz A-Klasse,600 €,141.200 km,-1,92 kW (125 PS),Benzin,Schaltgetriebe,-1,06/2001,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes A 170 CDI AUTOMATIK mit TÜV !!!,650 €,240.000 km,-1,70 kW (95 PS),Diesel,Automatik,-1,11/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz MERCDES CLK BJ 1999_OHNE TÜV,755 €,303.000 km,-1,100 kW (136 PS),Benzin,Schaltgetriebe,-1,11/1999,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz C 200 T CDI*Schiebedach elektrisch*,900 €,203.200 km,2.148 cm³,85 kW (116 PS),Diesel,Schaltgetriebe,-1,07/2001,5,4/5,-1,Kombi,3,Unfallfrei
Mercedes-Benz Metsedes a Klasse 150,1.000 €,244.000 km,-1,-1,Benzin,Schaltgetriebe,-1,12/2004,-1,-1,-1,Andere,-1,-1
Mercedes-Benz A -Klasse A 170 CDI Lang Klima AHK,950 €,250.000 km,1.689 cm³,70 kW (95 PS),Diesel,Schaltgetriebe,-1,02/2004,5,4/5,Euro3,Kleinwagen,2,-1
Mercedes-Benz Mercedes A140 mit euro 4,690 €,241.000 km,-1,60 kW (82 PS),Benzin,Schaltgetriebe,-1,12/2003,-1,-1,-1,Andere,-1,-1
Mercedes-Benz 220 Cdi Tausch oder Inzahlungnahme,950 €,417.000 km,2.298 cm³,105 kW (143 PS),Diesel,Automatik,-1,10/2002,-1,4/5,Euro3,Kombi,3,Unfallfrei
Mercedes-Benz Mercedes A- Klasse,800 €,156.216 km,-1,-1,Benzin,Schaltgetriebe,-1,01/2004,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz A Klasse 140 Classic,580 €,150.000 km,-1,60 kW (82 PS),Benzin,Schaltgetriebe,-1,01/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes c180 Schaltgetriebe fahrbereit Yo...,700 €,190.000 km,-1,90 kW (122 PS),Benzin,Schaltgetriebe,-1,02/1994,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C 180 Sportcoupe,999 €,145.000 km,1.998 cm³,95 kW (129 PS),Benzin,Automatik,-1,06/2002,4,2/3,Euro2,Sportwagen / Coupé,-1,"Unfallfrei, Nicht fahrtauglich"
Mercedes-Benz Mercedes W203 200CDI T-Modell,530 €,232.500 km,-1,85 kW (116 PS),Diesel,Automatik,-1,09/2001,-1,-1,-1,Kombi,-1,-1
"Mercedes-Benz Mercedes Benz, A170 CDI, Classic Schaltget...",1.000 €,144.600 km,-1,70 kW (95 PS),Diesel,Schaltgetriebe,-1,03/2004,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz A160,950 €,155.000 km,-1,-1,Benzin,Schaltgetriebe,-1,09/1999,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes C klasse CDI tuv bis 06.2022,1.000 €,375.000 km,-1,-1,Diesel,Automatik,-1,02/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A -Klasse A 200,950 €,190.000 km,2.034 cm³,100 kW (136 PS),Benzin,Schaltgetriebe,-1,06/2006,5,4/5,Euro4,Limousine,-1,Unfallfrei
Mercedes-Benz Mercedes clk 230 kommpressor,600 €,200.000 km,-1,-1,Benzin,Automatik,-1,12/1999,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mecedes Benz A160 Benzin,700 €,315.000 km,-1,74 kW (101 PS),Benzin,Schaltgetriebe,-1,12/2003,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes A-Klasse A140 W168 Benzin,1.000 €,180.754 km,-1,-1,Benzin,Schaltgetriebe,-1,01/2003,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz *** Mercedes-Benz E240 Limousine w210 ***,990 €,152.700 km,-1,125 kW (170 PS),Benzin,Automatik,-1,11/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A 140 Avantgarde,900 €,176.500 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,03/1998,5,4/5,Euro4,Kleinwagen,-1,Unfallfrei
Mercedes-Benz Mercedes C200 CDI Diesel,950 €,260.000 km,-1,85 kW (116 PS),Diesel,Schaltgetriebe,-1,11/2001,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A 140 Classic,500 €,165.000 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,01/2003,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz DB 200 CLC KOMPRESSOR TÜV ASU BIS NOV...,666 €,350.200 km,-1,121 kW (165 PS),Benzin,Schaltgetriebe,-1,08/2003,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes A Klasse 170.. voll Fahrberait,700 €,169.000 km,-1,66 kW (90 PS),Diesel,Schaltgetriebe,-1,08/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A 160,799 €,180.000 km,1.598 cm³,75 kW (102 PS),Benzin,Automatik,-1,12/2002,5,4/5,Euro4,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes Benz C 180 W202,699 €,222.258 km,-1,88 kW (120 PS),Benzin,Schaltgetriebe,-1,11/1994,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes 220 Cl Coupe,950 €,402.000 km,-1,129 kW (175 PS),Diesel,Schaltgetriebe,-1,04/2002,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes-Benz a klasse (nur heute ),600 €,160.000 km,-1,-1,Diesel,Schaltgetriebe,-1,06/2004,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz A 140 Avantgarde - TÜV 08/21,800 €,177.000 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,06/1998,5,4/5,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes A klasse,750 €,193.450 km,-1,60 kW (82 PS),Benzin,Schaltgetriebe,-1,03/1999,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes A170,999 €,185.000 km,-1,-1,Diesel,Automatik,-1,12/2003,-1,-1,-1,Andere,-1,-1
"Mercedes-Benz A 140 L Elegance, neue Allwetterreifen",849 €,229.000 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,06/2003,5,4/5,Euro3,Limousine,3,Unfallfrei
Mercedes-Benz DB A klasse mit tuv,750 €,210.000 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,08/1999,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes E320 cde B2000 tuf2/2021,1.000 €,270.000 km,-1,-1,Diesel,Automatik,-1,12/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz C180 Esprit W202,999 €,256.000 km,-1,90 kW (122 PS),Benzin,Schaltgetriebe,-1,07/1994,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes A170 CDI,600 €,279.603 km,-1,66 kW (90 PS),Diesel,Schaltgetriebe,-1,07/1999,-1,-1,-1,Andere,-1,-1
"Mercedes-Benz Mercedes C180, T Limousine",550 €,185.000 km,-1,86 kW (117 PS),Benzin,Schaltgetriebe,-1,08/1996,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes VANEO 1.6 Benzin,900 €,166.000 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,08/2004,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes A170 cdi Automatik,699 €,297.000 km,-1,70 kW (95 PS),Diesel,Automatik,-1,04/2002,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz A 170 CDI L Classic,900 €,376.762 km,1.689 cm³,70 kW (95 PS),Diesel,Automatik,-1,12/2003,5,4/5,Euro3,Limousine,3,-1
Mercedes-Benz Mercedes Benz C180 Elegance W202,900 €,235.000 km,-1,90 kW (122 PS),Benzin,Schaltgetriebe,-1,05/1997,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes c200 Coupé kompressor 1 Hand w203,950 €,206.000 km,-1,120 kW (163 PS),Benzin,Automatik,-1,09/2001,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes Benz E 200,700 €,200.000 km,-1,100 kW (136 PS),Benzin,Schaltgetriebe,-1,12/1997,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C-Klasse Lim. C 200 Kompressor *2te Hand*,1.000 €,249.245 km,1.998 cm³,120 kW (163 PS),Benzin,Schaltgetriebe,-1,07/2000,5,4/5,Euro4,Limousine,2,-1
Mercedes-Benz 230 E,900 €,313.000 km,2.298 cm³,97 kW (132 PS),Benzin,Schaltgetriebe,-1,03/1991,5,4/5,Euro1,Limousine,2,-1
Mercedes-Benz A 170 CDI Classic,450 €,145.000 km,1.689 cm³,70 kW (95 PS),Diesel,Schaltgetriebe,-1,10/2001,5,4/5,Euro3,Limousine,-1,-1
Mercedes-Benz Mercedes Benz A170cdi,700 €,290.000 km,-1,-1,Diesel,Schaltgetriebe,-1,04/2004,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz MercedesBenz A140,850 €,230.000 km,-1,44 kW (60 PS),Benzin,Schaltgetriebe,-1,12/1999,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz A 160,600 €,240.000 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,06/2002,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes A 160 Benzin Lang,850 €,278.000 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,09/2001,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes C220 CDI W202,900 €,205.666 km,-1,-1,Diesel,Automatik,-1,03/1998,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes 180 C T Model,800 €,250.000 km,-1,-1,Benzin,Schaltgetriebe,-1,04/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes E220 w210 Cdi Kombi,999 €,375.000 km,-1,105 kW (143 PS),Diesel,Schaltgetriebe,-1,05/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz CLK 230 kompressor für Export,500 €,233.450 km,-1,-1,Benzin,Schaltgetriebe,-1,03/1998,-1,-1,-1,Andere,-1,-1
Mercedes-Benz W203 c220 cdi mit tüv,800 €,520.000 km,-1,103 kW (140 PS),Diesel,Automatik,-1,01/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes c Klasse,1.000 €,228.000 km,-1,-1,Benzin,Schaltgetriebe,-1,07/2001,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes A 160.Tüf neue,1.000 €,163.103 km,-1,-1,Benzin,Schaltgetriebe,-1,04/1998,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz C180 Kompressor Coupe,849 €,209.528 km,-1,105 kW (143 PS),Benzin,Schaltgetriebe,-1,07/2002,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz C220 cdi automatik Leder Schiebedach,600 €,333.000 km,-1,105 kW (143 PS),Diesel,Automatik,-1,05/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes a 170 CDI 2004,999 €,277.348 km,-1,70 kW (95 PS),Diesel,Automatik,-1,04/2004,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz W202 C180,1.000 €,280.000 km,-1,90 kW (122 PS),Benzin,Schaltgetriebe,-1,10/1994,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes C-Klasse C230 150PS S202 lapisblau,550 €,305.800 km,-1,110 kW (150 PS),Benzin,Schaltgetriebe,-1,04/1997,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz 167000 Neuer Turbolader,1.000 €,167.000 km,-1,66 kW (90 PS),Diesel,Schaltgetriebe,-1,12/2003,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes C 200 CDI,650 €,390.000 km,-1,-1,Diesel,Schaltgetriebe,-1,12/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes C 180 T-Limousine 550,550 €,218.000 km,-1,90 kW (122 PS),Benzin,Schaltgetriebe,-1,07/1996,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes w203 220cdi coupe autom.Navigation,750 €,354.000 km,-1,92 kW (125 PS),Diesel,-1,-1,08/2001,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes A150 Avantgarde Coupé,999 €,300.000 km,-1,70 kW (95 PS),Benzin,Schaltgetriebe,-1,08/2005,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes-Benz A -Klasse A 140 Klima Alu,890 €,221.934 km,-1,60 kW (82 PS),Benzin,Schaltgetriebe,-1,05/2001,-1,-1,-1,Andere,-1,-1
Mercedes-Benz E220CDI Lim. Elegance Diesel *6Gang|Klima*,999 €,192.000 km,2.148 cm³,105 kW (143 PS),Diesel,Schaltgetriebe,-1,10/1999,5,4/5,-1,Limousine,3,-1
Mercedes-Benz A 160 Classic mit TÜV,999 €,184.000 km,1.598 cm³,75 kW (102 PS),Benzin,Schaltgetriebe,-1,06/2003,5,4/5,Euro4,Limousine,2,-1
Mercedes-Benz Mercedes Benz A 160,675 €,135.000 km,-1,-1,Benzin,Automatik,-1,09/2000,-1,-1,-1,Andere,-1,-1
