carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz Vito 116 Kasten Lang,34.568 € (Brutto),8.000 km,1.950 cm³,120 kW (163 PS),Diesel,Schaltgetriebe,-1,11/2020,3,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz C 220 d 4MATIC AVANTGARDE RüKa/Navi/Tempomat/AHK,34.890 € (Brutto),26.470 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,09/2019,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz Vito 114 CDI Kasten Lang,35.728 € (Brutto),9.000 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,08/2020,2,4/5,Euro6c,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz Vito 114 CDI Kasten Lang Rückfahrkamera AHK,34.800 € (Brutto),5.000 km,1.749 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,10/2020,3,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz Vito 116 Kasten Lang Rückfahrkamera Navi AHK,36.888 € (Brutto),6.000 km,1.950 cm³,120 kW (163 PS),Diesel,Schaltgetriebe,-1,10/2020,3,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz CLS 350 Shooting Brake d 4MATIC Distronic/COMAND,34.470 € (Brutto),96.950 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,05/2017,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz B 200 AMG Night+MBUX+RüKam+LED+AHK+DAB+el.Heck,37.644 € (Brutto),8.000 km,1.332 cm³,120 kW (163 PS),"Benzin, E10-geeignet",Automatik,-1,09/2020,5,4/5,Euro6,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz CLA 200 AMG Night+MBUX+RüKam+LED+Totwink+18""AMG",37.538 € (Brutto),8.000 km,1.332 cm³,120 kW (163 PS),"Benzin, E10-geeignet",Automatik,-1,08/2020,5,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz A 200 AMG EDITION2020 Night+MBUX+RüKam+LED+18""LM",35.362 € (Brutto),8.000 km,1.332 cm³,120 kW (163 PS),"Benzin, E10-geeignet",Automatik,-1,08/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz CLA 200 Shooting Brake AMG Night+MBUX+RüKam+LED,38.449 € (Brutto),6.774 km,1.332 cm³,120 kW (163 PS),"Benzin, E10-geeignet",Automatik,-1,08/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz B 220 4M AMG Night+MBUX+LED+RüKam+Pano+NP53.600,38.490 € (Brutto),7.234 km,1.991 cm³,140 kW (190 PS),"Benzin, E10-geeignet",Automatik,-1,07/2020,5,4/5,Euro6,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz C 200 4M T AMG Panorama COMAND Multibeam Spur-P.,37.890 € (Brutto),26.410 km,1.497 cm³,135 kW (184 PS),Benzin,Automatik,-1,05/2020,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz E 200 d T Avantgarde Night AHK Totwinkel LED RFK,37.890 € (Brutto),8.260 km,1.598 cm³,118 kW (160 PS),Diesel,Automatik,-1,03/2020,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz GLE 250 d 4M Distronic 360° COMAND AHK Leder ILS,38.970 € (Brutto),110.850 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,-1,04/2018,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz CLA 180 AMG Night+MBUX+RüKam+LED+Pano+Totwinkel,36.196 € (Brutto),8.000 km,1.332 cm³,100 kW (136 PS),"Benzin, E10-geeignet",Automatik,-1,07/2020,5,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Totwinkel/Parktronic/LED,36.490 € (Brutto),22.130 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,03/2020,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz C 220 d AMG-Line Distron./PanoDach/COMAND/Sitzhg,35.870 € (Brutto),66.000 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,01/2019,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz E 400 4MATIC Avantgarde Distronic/LED/AHK/GSHD,36.670 € (Brutto),65.900 km,3.498 cm³,245 kW (333 PS),Benzin,Automatik,-1,05/2018,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz E 220 d Avantgarde Widescreen Leder Navi,34.986 € (Brutto),12.920 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Widescreen Leder,34.986 € (Brutto),32.744 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Widescreen Leder,35.938 € (Brutto),21.857 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,02/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Widescreen Leder,35.938 € (Brutto),12.283 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,02/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Widescreen Leder,37.961 € (Brutto),15.797 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Widescreen Leder,35.938 € (Brutto),23.383 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz Mercedes CLA 45 AMG,35.000 €,58.000 km,-1,280 kW (381 PS),Benzin,Automatik,-1,09/2017,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz E 220 d Avantgarde Panorama Widescreen Leder,38.913 € (Brutto),8.733 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Widescreen Leder,34.986 € (Brutto),18.960 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,02/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Widescreen Leder,35.938 € (Brutto),14.563 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,34.986 € (Brutto),23.182 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,34.986 € (Brutto),21.830 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,34.986 € (Brutto),21.508 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,34.986 € (Brutto),23.333 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,34.986 € (Brutto),23.333 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,34.986 € (Brutto),21.136 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,34.986 € (Brutto),21.680 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,34.986 € (Brutto),21.701 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,34.986 € (Brutto),23.306 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz A 45 AMG 4M Pano Perfo.SitzDYNAMIC Night PerfAbg,35.990 €,14.177 km,1.991 cm³,280 kW (381 PS),Benzin,Automatik,-1,11/2016,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz C 300 d T Avantgarde WideScreen Multibeam COMAND,38.490 € (Brutto),8.095 km,1.950 cm³,180 kW (245 PS),Diesel,Automatik,-1,06/2020,5,4/5,Euro6d-TEMP,Kombi,1,Unfallfrei
Mercedes-Benz C 400 T 4M AMG Pano Burmester Distr. COMAND AHK,38.990 €,41.172 km,2.996 cm³,245 kW (333 PS),Benzin,Automatik,-1,04/2018,5,4/5,Euro6,Kombi,2,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,37.961 € (Brutto),11.564 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,36.890 € (Brutto),17.909 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz CLA 180 d Progressive R.kamera/Distronic/MBUX/Na,34.970 € (Brutto),17.120 km,1.461 cm³,85 kW (116 PS),Diesel,Automatik,-1,10/2020,5,4/5,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz CLA 200 Shooting Brake AMG line Panodach/Kamera/,36.650 € (Brutto),1.446 km,1.332 cm³,120 kW (163 PS),Benzin,Automatik,-1,06/2020,5,4/5,Euro6d,Kombi,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Panorama Widescreen,37.961 € (Brutto),10.381 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,02/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Panorama Head-Up Widescreen,36.890 € (Brutto),14.701 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,04/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Panorama Head-Up Widescreen,38.913 € (Brutto),14.735 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,03/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Panorama Head-Up Widescreen,38.913 € (Brutto),15.265 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,03/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Panorama Head-Up Widescreen,38.913 € (Brutto),13.951 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,02/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Panorama Head-Up Widescreen,36.890 € (Brutto),18.284 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,04/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Panorama Head-Up Widescreen,38.913 € (Brutto),14.486 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,04/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),23.651 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),22.537 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),19.720 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),16.103 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),20.123 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),19.234 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),22.147 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),22.960 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),19.513 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,36.890 € (Brutto),26.517 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),24.383 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),21.074 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),23.912 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),20.010 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz GLC 250 d 4M AMG Fahrass 360° Pano Distr.,36.890 € (Brutto),38.852 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,-1,05/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz GLC 300 GLC 300 4MATIC Autom. AMG Style,35.999 €,28.000 km,1.991 cm³,180 kW (245 PS),Benzin,Automatik,-1,01/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),18.413 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),16.810 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),16.533 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,36.890 € (Brutto),26.411 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),16.971 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),24.716 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),15.379 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),11.995 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),12.598 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),15.795 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),21.378 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),12.658 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),18.416 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),22.683 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),19.713 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),23.325 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,36.890 € (Brutto),27.535 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),8.989 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 200 Cp. Avantgarde 360° Pano Multibeam PTS 9G,36.990 € (Brutto),3.250 km,1.991 cm³,145 kW (197 PS),"Benzin, E10-geeignet",Automatik,-1,10/2019,4,2/3,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,36.890 € (Brutto),27.603 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),18.873 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz V 220 CDI Lang 7G-Tronic 7-Sitzer+Tempomat+Euro6,36.450 € (Brutto),30.138 km,2.143 cm³,120 kW (163 PS),Diesel,Automatik,-1,06/2018,7,4/5,Euro6,Van / Minibus,-1,-1
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),20.555 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz GLE 350d Coupe 4Matic 9G+LED+Navi+Standhzg+,37.999 € (Brutto),137.906 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,06/2017,5,4/5,Euro6,Sportwagen / Coupé,1,-1
Mercedes-Benz GLE 250d 9G-Tronic+Navi+Leder+ParkAssist+Euro6,34.850 € (Brutto),63.341 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,-1,11/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),24.460 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),20.824 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),19.665 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),22.313 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),19.259 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),24.927 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,37.961 € (Brutto),28.526 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),23.001 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),23.770 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),22.287 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),19.823 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),24.609 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),24.065 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),24.715 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),22.213 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),22.647 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz E 220 d AMG-Line Head-Up Widescreen Mod. 2020,38.913 € (Brutto),21.216 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
